provider,token_amounts_a,token_amounts_b,fees_a,fees_b,invariant,token_supply,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber,block_date
0x0E48387EfA5b6E12d97585c53A4324f01C989d5A,400000000000000,400000000000000,30408667,30411650,127591311624876691863665,117996898194605613757883,AddLiquidity,126,13,0xf75c9d93bb32b9fd37d3b3fdb53510507b166256de22e1a22627a36cb96ed884,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfb9204af27d710d29441ca4d462b7c287802f1ac6b53b6bd6ecd176a769cc254,18295125,2023-10-07 00:46:59
0x1aC5fc165f0A0d2E55681fE7d88E97c338C7603D,0,199999999999999,4994964400,4995278838,127588446737687252146521,117994239229260726757686,AddLiquidity,103,21,0xba8d4d5b8f37264591307bda3c28a4754e0c199e7e4994c95af2cc126bd82968,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb095b51d35d6f954635af24cf3319e29cc403729c35229c829450134f7eb07c2,18296643,2023-10-07 05:52:35
0x74af1426A5490758253604538233c686c465465a,7000000000000000,7000000000000000,347044250,347066452,127588460788331037042381,117994252176508969747970,AddLiquidity,32,38,0x5a3d6a5dff99ca7b53bb01b09340108385b1267e9eae1f736ef7000895cb8a2a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x42ded9aad459e25c4032ecbdd09159a36871aa13a05efcddc1b251a46dffb1c3,18296923,2023-10-07 06:49:11
0x3733E2D569CC1156203FC63a8c3e7D5b7E21e8e1,99805290141898,99999999999999,85356,85362,127588460988135977069467,117994252361289593829438,AddLiquidity,269,117,0xfce72770d6fe870c53d0c74c2c0c5de63cc10bf750d6cd56f674b2ed918d23b9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x271eeb3a2c29a83a9ca53e4687adc8125a73b4f3a06ed7ccc1a30fc4afef3a4e,18296964,2023-10-07 06:57:35
0x3821bc775f4a3F52FE34adF24b0f96d45c730Bf0,0,60000000000000000,1493984824267,1494359435115,127588225818979188198377,117994026335597545512042,AddLiquidity,148,9,0xa97904722d1ffc8a554812468bf3b44c94a4a959d516819cfaf879b4b6937328,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4c70d03a0cb26945735017933afb75f3bcd69cf2f3c8268414f3d3a76c15e993,18297499,2023-10-07 08:45:47
0x52372f2769c58955c851FE3C59C57cABB0c54CF9,1357189952871348178,1367399771557576423,0,0,127513140003958288610379,117919104580824423836821,AddLiquidity,131,67,0x08dc966d0cd1aa51f06b9703a83cbf4f98432644bfedae87765a57269085e3d8,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7bc38695b6c6d664cbf3051c19b6c0bcd287d8d0f68eccb026b4e9e9814110ac,18299356,2023-10-07 14:58:47
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,0,48428248373820983659,1205968727467311,1206278036567691,127560990024468342649790,117963352041625288536541,AddLiquidity,277,52,0xf15144f6217d6cc1dc00d53a6e32a531f5cc73a6b1f30d3f96e781dcf58e4075,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x54ff072506f085a4848830a70ab04661b51688695b97d72492fb7bb1fd42bf6e,18299793,2023-10-07 16:26:47
0xb29DD468574A31a47A498aAe22d57D74364480cc,341955825018417894,344815503351491963,0,0,127561675589480953663097,117963987140381381449603,AddLiquidity,116,46,0x6f211910b4a3681f037cf4f2daa6535e5dca72f77188279647e2df3c0aeac000,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2d3a9e830f062e822e2e5c114dfae5d1550a0691854610e25a581f3f19d7fb98,18299857,2023-10-07 16:39:35
0x47515585ef943F8E56C17BA0f50fb7E28CE1c4Dc,9935433307070555,10022636966697522,0,0,127561701233047124453962,117964005596808081269134,AddLiquidity,87,21,0x8c23949094f52d02020e91dff4377898d0f885cba773b8c4b24e13b7c08461d7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x781e214e60ce6ffad3c05e95e38402827e6e6a7ada5be0b57db844d2e7de0494,18301001,2023-10-07 20:29:23
0x3fE0D9F28CA0e4f59e78b41E2CB9949e994F7196,5964447205528810,6016773097244362,0,0,127561693450787632327440,117963998220135635482517,AddLiquidity,114,45,0x93c9dfa14c4706f5a2abac259b2056493c7175c97783b535b16f446d24d7eb17,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x943384776e6b653a9ad8c46b4885d78a8faea68d01d88ffb3697321aa314de54,18301497,2023-10-07 22:09:11
0x4E25296d547547cd688f3F54C19d4C87Fb8af5d2,1100000000000000000,0,27639818878394,27649181622566,127551141725550414625677,117954237202925886075640,AddLiquidity,59,11,0x7bdc0ed6b488d1090b08168b98e1b70e0073fd82edea4a4e2169e9bd40b7bfcf,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5d6c75e388fed1e90d1420d77996c8841e26f53bd7a9eb5a9f80f1a3fcab6dc8,18302495,2023-10-08 01:29:35
0x7e035D0A2323a1AF64C722BeD32e430C14E979EC,0,5192801936524818449,129122118818317,129165691995581,127556333740290491538847,117959038253356760805795,AddLiquidity,51,19,0x7a6d145e025db98ed0fe123cc1ef30b5d9510eb90e7849ba7194ae62da1c86d1,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5c497a3ccbc00497b606b1b5d7bf7bbde63e15487c4874eb3c7c24bfed1ac545,18302747,2023-10-08 02:20:23
0x2F03CE8B4e68b860Ea89a59010F964E377fc058C,0,6213743693502720085,154251678416906,154319726234195,127562601663398071435274,117964782926358445043497,AddLiquidity,332,58,0x71a86350129404a11a3bcf672f434ecada99c894129c32b92f4f2cb26ca6c1c0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc9bab169247ac06dcbe6eaeeefd96beb9eb24e17672ff10280bca186dd846715,18303036,2023-10-08 03:18:47
0x3a8962b2fA7feB20A2c3C178aC1A6C21e0c836d2,2000000000000000,0,50462735874,50493885482,127562741556146515768942,117964784776356338722228,AddLiquidity,613,125,0xeacd316eed45315c24561809fabf87c229c466caad45c5f5fb81141d23ec35a0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe9a3c104387f395b583e708a7a667de142534044f2d8af33038137eb9e4fee7d,18303294,2023-10-08 04:11:23
0xC2da53a5A076e00cA671C340486e3998834853Ec,1000000000000000000,0,25106246951481,25113354863392,127564204010651774220960,117965709616670946495984,AddLiquidity,91,48,0x0f40b66eab23f59e629e4ca23d561152cc267ae1620470f1bf5b39e3e6fc655e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd2cd436d1704e7c22f7533d9e0f411eb1da43b79b4313a64a3b2ec2279fa6cb0,18303847,2023-10-08 06:02:35
0x6FEBc32b23F5A9F110B2d9E6F4a7D1e6125ee206,10000000000000,0,251060532,251131547,127564203995543383229304,117965709625919348464212,AddLiquidity,128,57,0xd34b27da7dcd22121c8998f0247eaf81afa311edf2e5c495d77fdf455e198558,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6bead47d62c8b104e9d52a0e305b8ba1f1c20ff83f7b8d447f1081bdff393f68,18303937,2023-10-08 06:20:35
0xaB02BDaeBa87C6C6E3960ca036E40dd5D4576514,0,149999999999999,3735128296,3736054454,127564205870133944936364,117965709764608612356559,AddLiquidity,97,42,0x8952dadd20407dce8e8145e20811a7d0f07a1f8a341b2e91e91044f8dec581bb,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf47e61e9d8e4755dc954302d9991bb15371ed18bd8add1668274c5129f20a5e2,18304403,2023-10-08 07:53:59
0xc429CefC528e9a766883EABd0A737953Dc9c773E,100000000000000,0,2509297033,2509919235,127564205970142629560357,117965709857091013356646,AddLiquidity,133,60,0xd23d0081d70012b4cef9a4945e5118bcda1211c2c84de8921d1f616e3b3017da,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf47e61e9d8e4755dc954302d9991bb15371ed18bd8add1668274c5129f20a5e2,18304403,2023-10-08 07:53:59
0x4F1fdB46D6B90b33896c79D390cC348Ec8B73B39,100000000000,0,2509298,2509921,127564103228001663288625,117965614843342135666379,AddLiquidity,253,163,0xd0f39fe38d30bf9c1e536e8ea8fb2023229ceeae254405c1e026ea292636796a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x183ae911495f07f7fa1706b07a0fe4301292726c6a8e5838efab19ef9bf33307,18304465,2023-10-08 08:06:23
0x7132d67F2dCdA8507B7443A49928149755F97E08,0,5516980000000000,137368482428,137403107384,127564108944263055173503,117965619944304361287851,AddLiquidity,269,102,0x074288ca9ad4117324afed2ffea728563b06fe428c7bac01372ed907c14e255b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfc1b5389b7d0fbc7fb7bfd433de2a3a96b0d4d9fa370055f6f655068665f3f35,18304576,2023-10-08 08:28:47
0xD291328a6c202c5B18dCB24f279f69dE1E065f70,10000000000000000,0,250950410225,251014021068,127564119035663529584245,117965629192570021602485,AddLiquidity,287,136,0xd4b1950a4ba7c94af2758cab4cbe3f49199e829ff5c6eee02d30ae6da53611ed,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4d694efa648fd84d12c9a8bd7a17c05e384df008cda70cddf2555ae0b00ce627,18304860,2023-10-08 09:26:11
0x9DB2D3d0cB61C8C2Df0c132785724E686C08C41C,0,1,0,0,127564124920854075737165,117965629192570021602485,AddLiquidity,204,20,0xcfb4718324186dfed461c0ee901abcf29b48bc22f6dec16f1951006c725a0ba4,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6b291004c492dc2b76b680322ab50c87f042640b254260e3db23b12810c497bc,18305390,2023-10-08 11:13:23
0x5F97373b760bF26a5739477f62DE52ab8190558f,367480000000000,0,9225541113,9228121752,127557940770370240841963,117954514667778734074338,AddLiquidity,274,147,0xdbaa8fa42cb9c6496780c00031938ceb936c16a46e4f95f6d2af5f4054d81f06,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1f18908f1d13eea0684ba17e5f5fef800e21e1210a782c8d7c8f886605dec3d1,18306738,2023-10-08 15:45:35
0x379Ad2BB70BC11E84aC9F8B3b5a5F4DFCa50310A,1972680201556011467,1990634728095208911,0,0,127561904971392996461514,117958179596266764629252,AddLiquidity,434,106,0x4eae3a8c741791a545ca7fd4f06328a0f9e1bd2e0b37923c4c761f7f235b068a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8deef0ed2cb91309ed6dab981fd14154a859b13d950e6984cd4dad8a058df166,18306902,2023-10-08 16:18:59
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,3000000000000000000,3000000000000000000,648159395816,648340140955,127552752328710380374761,117949710102485200784323,AddLiquidity,20,12,0x5a7fc79c8334a03905f2d3d3e19b8ab36460acaad2da4e6b798e72ee492db5ab,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc9497cf1693819d2aa4f0fc67d93bd931719a38f23a848dc71bcb61d6d8d9521,18307948,2023-10-08 19:49:35
0x56aFA22D2a19c1920999298f065Cbc65a320c815,50000000000000,0,1255227568,1255577592,127552752378069115828161,117949710148724997065324,AddLiquidity,72,43,0xbbf215cdc35571428685fc215b93dd7cb45f483c995ce7077b1a48ccbc75a78c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5007ba0581b17737e8c1ef57f83cdd66a193ba1e78b48d127eef46cc076e75f3,18308251,2023-10-08 20:50:11
0x2eec3FC0cc7754Ef65Fc4A51bB91f2C12247C73B,307332224204352633,310000000000000000,0,0,127553369710106114965934,117950281003791784042483,AddLiquidity,184,113,0xc3205e9520b4b5c6e32b10622075124d20c581ab938074c3dfca88560b2c0722,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5cdb216781159e36a995118b2aaad4b98d9e201a21b38e815062e223758ec934,18308581,2023-10-08 21:56:23
0xD7D665F59A265efc42FFb4562312Ffc8a923D23D,0,599999999999999999,14932409124304,14936618590163,127553352467601373296257,117950264870985118697209,AddLiquidity,27,29,0x1181606ac8fd86bc3acf7db0ccd213f7679d2ab72c3441af714cc8a4a41f8095,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x96fbdb7dd2096246a970564b7b0f6c0280f5f010fd83f3bd5782ae897f3a7ad1,18308965,2023-10-08 23:13:23
0xBCb602b70a6cC48Fa8Fd087A146783E9799CA476,0,110000000000000000,2727932036079,2729301446710,127552874703308533100652,117949811836692136020269,AddLiquidity,272,45,0xd644587e278458403126adb14d7135793d9b35d6f9d693647203c269110c47de,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf3b0d4564c77a622565a6687cb1d90ee3652cf396ac549da15cb58de51001b94,18309570,2023-10-09 01:15:23
0xa38c625130a360C96a3BcBAe1c362bd38C5cA2FD,782217283575962248238,794999999999999999999,0,0,129129054435345528948026,119407256369144645969574,AddLiquidity,170,69,0x45be7cd69e3d9b821198a2bbc9d766345b09d71445e4500b7c587f83ebfebb9c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x79a266a9cc7c856db48c2aad7514cd84e3634a5710a74607ad5042cc7a2efbca,18310594,2023-10-09 04:40:47
0xE6e4D92009406d08851c2E65ce6Dd324aD76a87e,100000000000000000,100000000000000000,40512494153,40533685376,127552038823034633262351,117948970251040118442331,AddLiquidity,37,31,0xbc26c1a28d7df07e0cc24125d9d59b2950d09d9c94c514db73204111edce9607,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0a5fc3e49bf14098d1c3847d04103697723fb83c228cf7c7ce6d4dde123c0ffd,18310685,2023-10-09 04:59:11
0x8D5BA2B764356Ddc9997FEd94DCf83367e8a10a2,1000000000000,0,25041104,25043849,127551800895385859064470,117948666671053470495628,AddLiquidity,240,90,0x6e21f6eaa7b6550ad6149456cbfdca69d52e016896e0ca7b99a86d1f934fc606,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xce8b0bae49c503af1c7b57338e9f343704c151c262a8006364ce1e90404c4ed8,18311489,2023-10-09 07:40:59
0x8D5BA2B764356Ddc9997FEd94DCf83367e8a10a2,10000000000,0,250494,250528,127551802150817816319676,117948666671062717762044,AddLiquidity,101,82,0x224fed982a9d9837a504c760154292ff987266b933a5acd22f2f45046db512d4,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x630d0a9ec0693ec4dc92739a5bb530685c2ad88a32eef4e4db7b27f63d866c5f,18311559,2023-10-09 07:54:59
0xD069866AceD882582b88E327E9E79Da4c88292B1,0,10439100000000000000,260360155693578,260399321685323,127562241246905527170132,117958318624067992523683,AddLiquidity,86,40,0x5972350db814be7a00bd59f8fa4acc674fc06d9b928ae0f6ac26cff498b29dde,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1bc9650ba2822eb9f4dd2d4853bbe1d593496c755750550292db9523df3bf8dc,18311658,2023-10-09 08:15:11
0x871d64e9eC75aeEE6e4835aA61fFE01FeE3D6Af1,0,1336503003237196586,33330760317604,33335873308564,127563577387147878110317,117959554347941206919432,AddLiquidity,339,91,0xaebb35280166e2490504608a1249e399ee026d169a2909cb842ac019b8aee933,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6f64d974033da941b474b8224179baaad7d60f3138de25db04acdb8dea69a72b,18311704,2023-10-09 08:24:35
0xc58017f29c46d0491fe691cC2230f6037D03518a,0,20202101725245478371,503807988793930,503888087967254,127583577743853078919289,117978048007265909431085,AddLiquidity,229,78,0x23b76ed254fec32bf39fbb28f4f4d05bbbd5c50e1ffe83e1d803907ae4c6786a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8b3b56e12b682746446a1f67661e89f4976fdcb2dfc6913afaac0a7752f2c410,18311761,2023-10-09 08:36:11
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,4300000000000000000,4300000000000000000,475054001128,475121728936,127596548066696742606866,117984661997814866582824,AddLiquidity,187,90,0xdcd2d6e297fc38dff149acfb6743d190c8477abfb79e6ad80ad314b0d28b02f7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8adb446933d1dc69376847273e7063aa3e7797bdad6aaad69c32e38695664f88,18313109,2023-10-09 13:07:23
0xddbF3CD7bd0509976681C5D6cE3F5F44C439d967,200000000000000000000,0,5017695969869564,5018617264779262,127793247784336462097961,118166526864381109322687,AddLiquidity,82,22,0xc05b97fb4e36736fac6b136e2c5e86fe408af2d538e0724c15be3bd43451e3cf,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0b8be0fa36a4c4bcf8db4eca2bfa7428a1a636c4d7a0094ad594cb33e0e76611,18313551,2023-10-09 14:35:59
0xdB864FB636eA37B61D02229AebaC8b0679760BD2,108816462376872,0,2725533232,2725875343,127709469807681659077169,118089060252414069459335,AddLiquidity,234,103,0x562a861da0787164e2a1ac077b675501fc695592c3904ba29fc53745e8d85273,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfe8379e00f0c10e8c877a412a2595bfb760dd5a5cfad08380a23d685ad966a77,18313796,2023-10-09 15:25:35
0xD069866AceD882582b88E327E9E79Da4c88292B1,0,5829847123895307217,145135408171779,145173643396074,127715305640071910674116,118094449957377583416436,AddLiquidity,215,51,0x2ced4400ba16da5aea94fdd40db1f65b822fd9c660103e45b57e2013464c4b25,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0841f5c7e4c64b451daceb6ecee536ab417bbf5bf6e8b15dcf89795d79f40252,18314038,2023-10-09 16:14:35
0x4037612c3191B03FFc6FB854bc9270ECFbc1e9eA,1000000000000000000,1000000000000000000,269420439440,269514137461,127717309595313242612997,118096299296722051874671,AddLiquidity,133,49,0x55042d3263a29417474f2a7ce6130218896de8b63cd21cf8c806c32bab38aa62,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x707cded0e0e83e5876ccff2fe60c11e855d811f1bab2d73c5b40f20bb0b46eea,18314068,2023-10-09 16:20:47
0xe6bAdECBe699172456Da6c25156f76342DFbb762,6617553428074520,14002348653518398,182775668542,182817385429,127631174864213972786615,118016568419332121653867,AddLiquidity,124,40,0x0e75453692ba98836e43c0c5805f3379845fc3dfd7b2d29782ab6a8c57072d77,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x67f351ff3a3bcd7bab284e9939b0d1de424241864139735c8f7fdbbb10be1c5a,18317380,2023-10-10 03:29:59
0xcfC11Cc9353e2aed86D058a32a56B578b76F1f7D,0,49999999999999999,1243662782909,1244057066756,127591811613308635772588,117980161571295888863434,AddLiquidity,96,40,0x79727b71b6f073c93803753998d4cdc6ec7df8ab8d01bebf3001c6d6ac8f2068,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xa5db052e4e1bd51b54951ef71ebf6efd7333e6db82217e38c3c5e7c4ace9e973,18318102,2023-10-10 05:55:47
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,1000000000000000,0,25104074309,25111042688,127591815262346694121485,117980162496046784956202,AddLiquidity,15,2,0x7f0f3a4bcc566bc6b510f16873ba6883eba8ec16ff6d6da87560712128f69d61,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x50d92d6128dad95b874c5e4909f2ad27794d0bb4fac61661760c34f369f9dc66,18318388,2023-10-10 06:53:11
0x015F975C22438c48EB23f879Ed3B293Ed7fbd2D2,7439169679177673,7529438015350577,645649836,645829189,127590924580044921572436,117979338206974228502307,AddLiquidity,70,38,0x2595b335f3b6a8f99d6228c38af7d8f67f9d00369ee1ef4f65260faa2154178c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xdd54c275006f3d662818d63cba34edc735edf506241c04be11df341b0283f103,18318695,2023-10-10 07:54:35
0xB5a1c584E22838237759e9b321e811E154D36f3d,750000000000000000,0,18829747318747,18835083666252,127579251318057963921895,117968543388280246846296,AddLiquidity,117,48,0xefb91a3ce2a2cdec35104a2720d906f36906f6f6a264606025592fd0a370b3d2,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1f15ad0c335f59b534f6713964b622d2c37ec801e84768523475fee142af200e,18318963,2023-10-10 08:48:35
0xf2C72b367b3538677b92DED1b1321A72054cc75F,582039225329639,587539096570153,0,0,127579253468662218152119,117968544469752346078320,AddLiquidity,91,58,0x64caa6838040b03eda27797546df68cf603bfcb529a337ed068228f2e33566c3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4a20ad898043411b3c9bd72fc7545c1a3f30f87bd058b0267df0920596573994,18319117,2023-10-10 09:19:47
0x085A5c72A77849580B9AA5cbaDADCe8aF2699237,397355894717231512,401549129452777624,0,0,126983442798575155852560,117412182815706631244516,AddLiquidity,175,106,0x50908152df0a67f8c31dbc31d2f225ae10c701a85c44486b5c0b018861f931d9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x560dae8f7593cea0f4ec471d0e078b0632558975a400720352fec5d455ef3821,18320815,2023-10-10 15:01:11
0x9D41379FE60a7225C957eC022105187941c34Bf8,9928331037531267,9999999999999999,0,0,126983477258492975448020,117412201241952128690255,AddLiquidity,153,48,0x03498e80d42f64f31f9fe29aa69b0a192c61379d6497cd11e344b68b7f3f9d28,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7a664fb237284959b8e8d590d6bf2d6420c5c300d3c6eeb91994591c16dc56ea,18321140,2023-10-10 16:06:35
0x2C8Df44bb76EF991D5BEFa2c8FEBBe41a514e3CA,300000000000000,0,7490315506,7489670732,126978503535458059843223,117407471658695664690855,AddLiquidity,397,206,0x828e00a1e8edea24c2bdd048b43eb6771698244b45966ce5f3fa12ecfc6acc5f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5d787c94dcd5920e257fc7f7610d8a9667c80eafddffd323be0cb1479743a732,18322955,2023-10-10 22:12:35
0x621F4E2e3eB6C60c8b4B5063f8dB2Bf5113AF24C,431200000000000,0,10790785587,10791505370,126978511484825894302621,117407472057387196995887,AddLiquidity,124,67,0xb6f8cab1475cdc293ae86eca61dd3439a46c2477544a11242b92ac813dcf7c9f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf3de8bf8904158ec947976e8b6d40f271bac136754d998e16bec50797afa28d2,18323272,2023-10-10 23:16:35
0xd70ECA189CccE913983816F1A2F930F8c416c932,200000000000000,200000000000000,16673627,16675421,126978522574963072978188,117407472427237044113295,AddLiquidity,279,100,0x1e0b4664dcb5f5a7540e63cf5090d1f63dbace4b6b8d87d1cbdf7ddfb02c15b7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xcb2704148ca320aecf9ccf85ec606558cb3b1ff19e3bf6959522cab0a2174af1,18323852,2023-10-11 01:12:59
0xd0076bfef326a1845d8edCbA67DEC7D2D370574D,2289348902,0,57370,57379,126978528033872048254856,117407472427239160964360,AddLiquidity,61,8,0x6085221e4e15a467acf5067d6bae83c6e8fc91e1b0393e81672f4acc8a842568,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6af40560aca9445625927fd75bf9a733d0c5e6b6c68f9369f453847a16f0d9ad,18324539,2023-10-11 03:30:47
0x0de74EF8a6d719C544019E253AFDaFCfB7d23db3,0,79999999999999999,1994415374454,1994763571932,126978608776839001636518,117407546387071552641404,AddLiquidity,110,44,0x75deec1b9158fbfe6412e340f53d58feccde8005b418b2949851815470cd262c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x53f8f852c93b0d9b6c8a9e61517634182b207709a169118b63160f05d9eba2ab,18324811,2023-10-11 04:25:35
0x652D3DA2Fc872a370f35eaee13c9eD238519D475,0,1999999999999999,49813659315,49825266473,126978533658662119155104,117407474276181172713746,AddLiquidity,167,72,0x167f9ffe182d105161a6defd3d95f90dc2f482fe8250fcebe0a14aeb7c54dd56,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x011b03ec28c6d905fb0f4a0afb205b1a543cf8a55cdc6469d647913e0d0a660a,18325329,2023-10-11 06:10:11
0x271fbE8aB7f1fB262f81C77Ea5303F03DA9d3d6A,64145234062548,0,1606866189,1607082329,126978538878117201170281,117407474335492452001127,AddLiquidity,35,24,0xa46fd6ba66a5b184a4924d570d42e81f9346ac31457b7c8700b7c9c50fc6af4d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x36c6d2c97985f1e0fd82f7ff81f7b9cca72de08aed71141f5e82582adb0944d2,18325514,2023-10-11 06:47:35
0xC6F324f6CFEfafbf96C8072463521940b85DcfF4,0,69000000000000000,1721288253410,1721519815125,126978607873479523276067,117407538127116453283527,AddLiquidity,125,48,0xd40831cff4e91f55c9bc0f9131dd1418cf28e7e2c5766d44f9e4e7c598a9da96,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x809c5428264e6f49d00cc83967de918b87b5b22daa27dc1f8bc9d4d3c90d503e,18325534,2023-10-11 06:51:59
0x992d5EE1706CE6f90a616c0308bB9FaF26f18088,0,13000000000000000,324269629974,324315186338,126978621163089417344629,117407550145792504731073,AddLiquidity,185,62,0x5f58005767b4d8d47389b3bd7b873b6806bf4af159b556a0f9054620dd9b80ae,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2b7c8296ac17112586946de85be4212ddfb02a2a031157fed6bdd490e6cb81c8,18325795,2023-10-11 07:44:59
0xD5928DEa18a061b5c63D4b5Af36b2fB3457bDabD,10000000000000000,10999999999999999,23572606872,23576736187,126978643868888474687331,117407569562785477999568,AddLiquidity,293,138,0xb8b85b42dfaf262719399232bf8e42735ed425397cc13596e60083a95da0eba9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xa8c8ef98345f36e9c6a9bb0a7fb8d5355073d344084f6989ce2cbf0f094da63c,18326026,2023-10-11 08:31:35
0x436c14A6C9Ae5f05cE5A46a55E7f4b139a124e44,500000000000000000,500000000000000000,45812759677,45818176611,126979648783593908405427,117408494187250214976117,AddLiquidity,158,77,0x525fd2a25881e01828d1f170f99ccf1ed3c169a5c80192ee4bce6845f51883f7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x65a3210cdc6a353ff31b78e958ae436961d409abe317ad9ff22f562d4a149715,18326653,2023-10-11 10:38:11
0x54f3B2Cb143E8d4390b1E1ca037e62a054Fe3Adf,0,1297117000000000000,32369707761169,32373350742099,126983483708830868969327,117406693351508313663094,AddLiquidity,155,100,0x4e3ef6d4116623c7181c21a75fa47af911afc4636cd8e84b8b92fe29321d7351,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x11c8d220365f7b5e5fe527a02591e85c893bce6beaf0d0967a67a53631b1f5b4,18327199,2023-10-11 12:27:35
0x68824598098c07Af1124A243493bc7D3Ac3E96e8,0,2524357001996173272,62838279728826,62855168581688,126963607506927525634635,117388291856801985905663,AddLiquidity,280,137,0xe50d4dfe772be9f423479b63987d6d6e98cba92fcf92bb967a18f5177b51e119,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xaaa781670efb3ef2ec2d9b6793c8459411e9cf7f723d3ddcf7d82e67b5dfaaf7,18329013,2023-10-11 18:34:47
0x6E5b79B12d5E6B0F96bB81d2062EF4A5e2D69c9C,0,2000000000000000000,49771205463150,49785470582067,126965607979625459871653,117390140664775664602737,AddLiquidity,201,73,0x6a912ed1be53bcd5e506f52ebeaa41494f099f2ecb6d6250213afd0cfbb68af6,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xa0e311fd241e28aefaf13a74fab236a5f86a70a8ed6320b97fed7b38844113e9,18329591,2023-10-11 20:31:59
