provider,token_amount,coin_amount,event,logIndex,transactionIndex,transactionHash,address,blockHash,blockNumber,block_date
0x9A80D4034657b2731Bc203678c8032BDA829434f,24819420193456676614,26825746081318661653,RemoveLiquidityOne,73,17,0xb1a36043b4632713e289f0ff1c61f9ec18f43c75ec0a61de92c3ca88d182a5ce,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3ceb6dc16b1d0271dc755245f74a961fd64154296d356f7c24d5d5bbb0b9ba55,18230085,2023-09-27 22:30:47
0x2ad6c64bf721Bea51c51FCD2a1F1b14eEF327F99,5818404363169040955,6287917763732690216,RemoveLiquidityOne,183,52,0xac3c7eb5e7c3cd787543f9a64a98e920516bc0982833ab56f7f0d669a7b87244,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf1aa5c5b27c3fd28b29ed35f2c7022366e7a70930672782cc789ea708071ab95,18230804,2023-09-28 00:54:47
0x78e99ED484605ba66cA9804B0b6Fe700242c85bc,60000000000000000000,64855875217906645771,RemoveLiquidityOne,34,21,0xc0dbdb12c3d8950782d464ccfc5965ccd25f08aafd8a07a846ead1b7f194287a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xecc858db5fa9f635f282b505f71b1d603bbdbcc11562650ef7fe4d98ab8dc841,18233867,2023-09-28 11:14:47
0x90632858Ac76aC03713e74d1C56d67437D647Cee,146157293760554805114,157947169304006617779,RemoveLiquidityOne,179,66,0x9a545934b8b07ac503e1cdf5511968e1c552ec2748153ca480283dbdd58ba131,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2c8080b9f3131f11c04078cdbc118a62a7b17d71ef428739e7c3faa718b448ac,18235345,2023-09-28 16:12:47
0xE8aeA1BBA7aec9b7a4522e6c2A96327964c217CB,692843301197834645047,748730967374274914558,RemoveLiquidityOne,308,99,0x167be5fa47771d47c304aa0b99bc7b81d6f4df0138b88ac8b22a1b12ce2296a9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe6744e7f3ede0dc7ab9febc60c754ff1a4904fc9bd196b7d22deff4b70c8d5e5,18237189,2023-09-28 22:23:59
0xd3Ce92E2F9c613adf53d81cDF0e07FB4E91d9289,837015402316279246598,904493998488241903426,RemoveLiquidityOne,26,1,0xb3ebd2868cf4cd035f171d1038be051a35da4db88fd84d223039f76bff5e1555,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb16f4a3cc3b15aa70ef2321cc8db2cc47ffbd922178fc7140bc1f154a02ce7c5,18237705,2023-09-29 00:07:59
0x1246D5D68098e77F047D995396756F4772467be7,1480280866916113959,1600045794394599584,RemoveLiquidityOne,138,43,0xec4af02ef56f425de5498faef97bc9251724f4a29c5d6b253d31f94f2d34788e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x75bd7a1520b2f16f0a2313adeb4510c93927d8a59b88c5aa72a9c736d73c5dc0,18238455,2023-09-29 02:39:23
0x49bc101D8316acC21192c071a77327F7FcC00165,35121850096940454123,37957329279753949892,RemoveLiquidityOne,342,131,0xfd9bcc8e370bdf58670f65257c756b69b522bdb072d386f84fe581da30d427f2,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xde846b968545fb017abf1855224cf8629e959fc3674f48f4b9de877c9831eba8,18238533,2023-09-29 02:55:11
0xD092Bf40128f81d2bf2d4b7Eff2443EFa6EcBea8,2301999726713973318,2487835659751097520,RemoveLiquidityOne,269,21,0x1ec64006ef5f1e957cc71f4b4aab761cdd127d4cc43c7f0dc52352838a38bbc1,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4d373c851eed7d95ce9a6ba22cd8e430c2e4533a11f343f98516e32d5a59a03e,18238586,2023-09-29 03:05:59
0xb3ad76C67C9e1F6c9224c126d0234c23B83C8993,4078695573971060394,4408724651591859997,RemoveLiquidityOne,126,42,0x08129bdde07b35cf8629e1e81bd0361579eb3ca22816704c52d2b76317c9a994,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7cd1743f250715cc177071db57919f8f332f23d556292f757a96fa3898ab623f,18238651,2023-09-29 03:18:59
0xce0e979F6C5b3d8a70901Ec4Cf0618f9fb722755,8478904215901,9163211312504,RemoveLiquidityOne,191,96,0xc9586185d7b776bd5949a85487855d01d0f1ca077f7b733144a8a9465a90fb8b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x46f446563c96b57f16a9089c880f9acf3147108c6dfcdab99f6bf957b92896d5,18240800,2023-09-29 10:33:23
0xADe6f18bb6FA9644274f2d789323F96Bcfd06cf3,27917845389513133301,30171203636185254240,RemoveLiquidityOne,169,72,0xd617e31b8056d693806983fb859c2f869b2bbd4a8f33b715eeeaa9c901d01303,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x037554ddf4b99d7fc502815f32576201b2319948f6f0b25d1f918cf2596e0f81,18241027,2023-09-29 11:19:11
0xFb8183DEeB1002fCDBBa2774416ED2Ad079F0BFb,10236474507603804173,11062629276450956116,RemoveLiquidityOne,279,131,0x033477bdcfe71766aebc5dc2d295d1b49e228dc14c48700c6e8b7ff2089c4b7d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6bc0e984b01a096ba83b2a71e84894aa738ccc957756bbc5b71a56442950cbeb,18241096,2023-09-29 11:33:11
0xb83C30028E726BFBaF093382d14684E397b8554C,224013456089455873031,242110970865527190260,RemoveLiquidityOne,62,61,0xcc24e18337d65ce833bf20348d8146c3565561f37703adcd02eef384fa53c6c3,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3878bcf59767c9c865cb502d963e39186a3ebdf2042cb47f0315c3ec5740ee36,18242130,2023-09-29 15:01:35
0x2d31Ccd84b3497A059926D09857651Fb0609d076,49801759980372122,53823480498548352,RemoveLiquidityOne,30,32,0x33a233ffbe34e79bb35830e019f2e18c6665de410df6555a338f3edc6ff8ca14,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xeb7eb6150f104ca3797950afda0598ebfb44314146a9aebe29fde360193dd719,18242154,2023-09-29 15:06:23
0x13DAb3D5caFCEB3CE1CC7Ff0d544B1F4630e024D,6860322358702935900,7414317859797030261,RemoveLiquidityOne,161,69,0xdd03000f8afa593db611c7f811d2d047898877d8f36ae0bb39fcede528c4a50c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc024979fdf2334ed1fcf85f1d5bcc1c2bb5bf0e25ab310133eb5575a8d20e016,18242294,2023-09-29 15:34:59
0x1050ADaba49e3536a1616CF582c730267366B923,20000000000000000000,21620458757235441477,RemoveLiquidityOne,152,98,0xfc66afb270604afd10709c869433b9c9c639d230eeeaf0c57414d08170dffa6b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x27ff447530668ce38d221359ea5feb9fbd9237c9bda428dff4d6c59579dbe792,18242662,2023-09-29 16:48:35
0xB58532862c0F14bC31209D6dCBE6Cb0F78d55378,242477904146880013,262112691516408454,RemoveLiquidityOne,361,143,0xe8242e0fb7b8bcdb824cebcaba62d5f7163d198aa6086c3298b169663ce830e0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc18e625280f19f59e8c616c830cc4f6587469528ee641b3f6006742443dce2f8,18243386,2023-09-29 19:14:11
0x6aa1FE4b4F69D2b87646A165b6A89DC489010021,15366712665672316489,16607918031870418222,RemoveLiquidityOne,120,45,0x229c78a6034845e7d1361604eca3ded606a53115c3cacceb550bb3c30ccae19d,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x33bb371442f97724f59b0906c035679209e3db76c20dfe05036184c27baf93bf,18243599,2023-09-29 19:56:59
0xe65c70f59583E96dbC62c8411123522f59f34fD7,283880774613703677,306862823994015697,RemoveLiquidityOne,152,41,0x0d1915295d7dde6993c2ce3c9e04eab962fe4d3fd2a3b0454759843abadd7cfc,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x5e13c305c0f38b5329e864962bcf01e87815ad11e8dc64a6628a690df5e6e611,18244964,2023-09-30 00:32:23
0xc6fE438c3d3e9b9E18e6fa47921B04ECa19dCC57,3042212196836026033,3288502518241823372,RemoveLiquidityOne,262,60,0x88e4802ec95143221cf9019c4c37d8660743105934a3735af816f16ef687f1ed,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x94d2c5a57a845b293213321099a33e003becb8f76995ca5a779a6d6217183f20,18245882,2023-09-30 03:36:47
0x184f8A18d9a3D8D274497F81E1f6B9B5c020852a,936310912225796250,1012119619235333367,RemoveLiquidityOne,92,42,0x581d70126ae7c654879032b10c0852e55c7b37e72b9d13e771b592172d566481,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xca3c82195300e8a087ddf2b05e08b13cc28a0f32d50c9d734d69665621ab8b16,18246809,2023-09-30 06:43:23
0x1ba34B9C2B97592fcb04Eb51d901247e62103D2C,9249971653794070,9998894185463163,RemoveLiquidityOne,171,65,0x575acba31852ed01679f9618c724b8ddaca73720db6df8585fb6f0e83e7ff01a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xaacc7b17b0ad7a0513221ad53f1cd2ac75a45bbdb0f3c2769127fdc2d0cf5b22,18247182,2023-09-30 07:58:11
0x66339e64c3447F32251a3Baf79bc7f4192fD1386,4913000000000000,5309784318929487,RemoveLiquidityOne,179,95,0xcf116ef00e94ecbd5d3f605496005082f43a9b53128aa95aa1ff2923339b9589,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xbe1a5a7124f393250f323eaa25a14f6784b6b06abf455162a46f5f6633d15dd8,18247507,2023-09-30 09:03:59
0x776b318faB34C90B41c7ad9aB986DCFc33141419,4646468348774455573,5022782065915635334,RemoveLiquidityOne,102,25,0x66c80e9e7179d9e5db2745a393caa32bbcbdf10eb100fdc72abb53659149b419,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x9a5e0dc09f18217e76ecab7de31106c06699d162916c0790e4ffb244b9e9704e,18247807,2023-09-30 10:04:23
0x2BB965fDE72C17936950E17db029DC4f4ed32059,4426100000000000,4783560678881949,RemoveLiquidityOne,171,85,0x9ec8f5aa22932e29f328c4e43e0b23a705ab6f3db0c25297ec3ca1d9bcd18258,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x11c89b8268aedb3a75369622c3eb8549a82cbad3bbd1bf1d08e473d1a2ac673a,18247811,2023-09-30 10:05:11
0xa70a43Fdf2A3EF432153F0F9dDbdFdd98d64D586,185038201064083662,199981763786465726,RemoveLiquidityOne,183,67,0x869e8da59316cf570061319cc79a788e860bbdd6d4e3cd66f586682aa393db1a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x568225155e3c94ac7ce8ffa79f341d48bf8742482d21fb9832e48c8617e5cf6e,18247841,2023-09-30 10:11:23
0x314923f06C408B1eb0F22ccf0cCeC628A6f40333,93589993203681174,101146916164132268,RemoveLiquidityOne,491,106,0xee8f2037b847ea7a69384f28a2d0920583a84d0a3ad13680b256f3142582bd50,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x04267aea97c61154e94cf2260a7279961a09ff7364840bd3886c44f4e530ef87,18248415,2023-09-30 12:06:47
0xEb0960613BB8C4346Add88DccC237a5887aA862a,688379082520713381,744179392589364809,RemoveLiquidityOne,136,42,0xa5c7aea68cda7d2fa7715f54565a77a20e11e5b530a4dfe204a49f599c3cc398,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x24b10736ec0c6d292cbdb23c52ce9d3d168bfc0af1d09e9c87762ded774ae457,18248628,2023-09-30 12:49:47
0xEb0960613BB8C4346Add88DccC237a5887aA862a,756689509659182340,818026933733907424,RemoveLiquidityOne,152,28,0xc4d2caf48ee66b21d62635252dcec62b016c78b0380684931d34e70a873e70a6,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe8caa7e36541a99af604de0eda6d2e120cc4777a62bc603af89067c841276977,18248639,2023-09-30 12:51:59
0xE5708Ea01F70089B40B7b3cFf6d8B195b59B0A8F,3700339367402342093,4000336772862509468,RemoveLiquidityOne,134,58,0xaff8d422c00af65e955faf541fe13c850e0733247388fb5b1e03e2a61f6381c7,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0bafc63018d7302825456212ff1f7ed22d66adc49b6a81bac11b3357ed67f319,18249022,2023-09-30 14:09:47
0x3c6f29F9940Fd96688bB5F23fdcE7bb33Af5d27A,738437466461906719,798006968166432899,RemoveLiquidityOne,22,5,0x0c9c6464feb4cfdb21ae57e9e6d90182b4b763e3a8a14909d673ae6f22f69b66,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x92b524cd7e1f1f6fed6420d3a82f929ee7a8a7592cdc68f1d236cae56e8b39b2,18250753,2023-09-30 19:57:35
0x065823e171f037B889C4e1029e8Aa34d6B134307,94097350382610533328,101693184232029069983,RemoveLiquidityOne,159,66,0x2abc5952717156ee7db43fa277c5dcfd4d4557ff998674b3f77e5485247e8ec9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x16c7199630f2448dbaea129d2013f16e93a42794847884d74bc92dd5a05b33a2,18251034,2023-09-30 20:53:47
0x8fe0e1205811D5A7e80Ee9Dc65ae75caFD71AC8d,2175793570903082227,2351457981664659928,RemoveLiquidityOne,301,98,0xb4d74ce6758d8e4b0cf4994d2f3f99d13e219791d1fd67ff3837c38e739c155c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3e3b04822f15f46789c996bc01bea87c5c0aa694dfd237d60d10c6c82eff13da,18252106,2023-10-01 00:28:35
0xC3A60Ac0D824346B40e84d09CF035D9b5c4BC7d3,1205075823040460883,1302441218070782938,RemoveLiquidityOne,254,34,0x97dbd01edde3c2abd452fa29eb409d089f8b1730a68c96514d8689882bf8bf09,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xbe91054f05308004f19f8149118212ffd4f11d22919cfffc4e0d6de83ce530a7,18252735,2023-10-01 02:34:59
0x198D86a1727aD8c56866c040f9557B2d983A6353,12667420224517373293,13694236036060797363,RemoveLiquidityOne,16,14,0x1d73313c5f795840a0b4976c4bfc30e9d5adbd6d35ef15562fc667a81f9a441a,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xb737a94b2d8133e7ee900984d4a1b2b1283d7ab8b9293b2165c433e5f0b37e36,18253008,2023-10-01 03:29:47
0xcCFCdF6fB169C7DC94DC2b1880271b99c16544A2,64744086845189235,69974572480373972,RemoveLiquidityOne,39,33,0x9479e4d7f9500cd82cf66accf19e26bde6d7d4e0e39d9d1c48603ce8d58b0616,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x3fe5f689f121468001bc6fcdf700c8c76291a64a578c68cbffefda1acbae411d,18254014,2023-10-01 06:51:23
0x92A01034023E823B0aa661145443BCdbefFa2Cad,2938797560817588092,3176213126021871242,RemoveLiquidityOne,144,73,0x4ea6b3af4980577cfcfe7474f7c1db152ec33744009ba39efd614cb96ea056be,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xc02483a09c35af47ff70b3651e3151154037a0a6ad051a1e35d612b519e19ea6,18254043,2023-10-01 06:57:11
0xfe8d195f6366764679C6a143f1A0AdbCE1616F64,9315627753087295714,10070888389832952146,RemoveLiquidityOne,148,16,0x16063b315d6fbeaf222da67a7e9cbe42dd29c0045b2eb8f8639d239601a66fe5,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x54e83e23c883ae7a22407fd7eafa62799d76b7bb31725d9dbc0c749e9d7ab551,18254190,2023-10-01 07:26:47
0xE928De5a61c701381555B6C5e6a1271745c69497,382325225459490697,413317422513477656,RemoveLiquidityOne,90,31,0x10b6790e21ebc34cf7434b2b14fcf6bdba96f55bee0ea9b7e03b4a27590e1fc0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfe1b25cbff5e49397958ab4748a1ef01275c5e381fac9815e7535b25140387ac,18254553,2023-10-01 08:40:11
0xBb672990FeE1d3BC51c81aCf6dCFF041a948d2D9,399171388360466258777,431448295099228311732,RemoveLiquidityOne,177,60,0xd7c3487f20b1973235bd0f8f0fb653ab59b9402e13cf935cbfbe56a351bbcd86,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xda7282532c9478e7ae5d3d921203949d5c5681ce2b11281bce217d1664a4534f,18256179,2023-10-01 14:07:35
0x1c36AF40e9D8D71516955f2134110dcdFa60EBce,5549211191045647887,5998059008896218205,RemoveLiquidityOne,298,93,0xee77e078b841b80f3ae3c0a53ac6b9baf6a4753c7b268c18b0dceef57f47b707,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4420767ad65631e1da7976367ba36de6d214af25ec0e5f4abe9879b498ce5f74,18256714,2023-10-01 15:55:47
0xD82BC27657cE9fFBdd76B5cA22403C27f0669CBC,19586819806701027780,21174499166206325560,RemoveLiquidityOne,125,27,0x17c5d6567674ec0ffbc560832a7bd73915b7ac1dc6b47823670f3f8bd95c4bdc,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x447b53a93c4374b09b7c8d60bb0cf7dd2f0488fa6d07c5544228d761b7bae1b8,18256851,2023-10-01 16:23:11
0xcc7e280462145346C1EA80f4d073641Aeb972721,17587815557135932230,19013362638636802198,RemoveLiquidityOne,192,83,0xb05636b9c912149373ce5fa53c5e027dd1f75b37487975da9249a810dc71f525,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4fc622f471556cbdba1b0bbce58cd68e0fad00e27823e01d4b3685a618148dae,18256906,2023-10-01 16:34:11
0xFEAa27CbD98FB6E0d616Fd0f2434D463Ce11985e,13515829295366907770,14611297008020485631,RemoveLiquidityOne,99,52,0x137111574ed71e43ce645c65223fbc99eab1c840f3e5190c61502b71c7d1e0bb,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1cbba70b4d8bb6dac10f013254469cf3d0561a0cef8016d98a9ef897f7a393a7,18257033,2023-10-01 16:59:35
0xaA471997d0E1F1AF6E96A0cEE468674D154DaEF6,6832977168922557,7385980045178420,RemoveLiquidityOne,239,72,0xe0f962300bc19f10fd106873bb67ba7f89ee6501b372f6dbafc3b4c0828c615b,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x6dbae51f7ceb900be636cdda3766ac1ac34991cff5efd54b5eca9c34914fb882,18258581,2023-10-01 22:11:11
0xEE82a81667c30bd87d5f72E455aff98B1Cc74B88,2878882633865455686,3111845769938028048,RemoveLiquidityOne,138,55,0x293eba1b883df57b87c45dce293c19bc8ce450045e4149fa3295df34aaacd810,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe6bfff9d40d70a2580e13a5b88f6321de332c7d55ca4194570ad1caaf772f4b3,18259275,2023-10-02 00:30:35
0x88cc14005c7732101b05Ca6179E2322776680e6c,2032714328286869046,2197161262024595082,RemoveLiquidityOne,49,26,0xa5b0287ca6fd605290ed4d9b791fb2801488c2b393f9a44b828ccfc133aa0788,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd2f8fda4d4c941bb004bb85d2e4362984e950678b1749c0905dd5002d9779d75,18259907,2023-10-02 02:37:35
0xDef77A27bfF1660B48168916a8be5bCFC35A53b6,12974187973216176344,14024002122023783677,RemoveLiquidityOne,219,69,0x5f803e7e4aebcf23bfe9b7357ce52c7370bbdeb2f66409fe726daf8949a1daa2,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x0364811587ad87e1c087c70dc52751103234c3b343ac166d984ed8aac0aa2227,18260985,2023-10-02 06:14:35
0x3dcbCc04F034264c31B78E4444F63a0D194AE1D7,40764364995316904441,44058449964922904651,RemoveLiquidityOne,273,77,0xdb5dbfa153d2d3b00bd18a42f9b29c36f1b4db0ea188f3cf17e3aa78b5dab0cb,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x569c9a8eb78f56e3701bdd116ee999d322f1c0519a5d3a9c3cbd32ffba3cd68b,18261298,2023-10-02 07:17:23
0x12EA45A05E93512B106E995aCe4d11a3D00C6193,5581734993160335551,6034160923439675452,RemoveLiquidityOne,126,36,0x95941070b1d4717451273fc44cdfd46b8ebf26664f27ea10cd0f3fcc38a331f0,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x29d7e6448b8e4d18ffc301e3b0adb19558162ba44ec5d85d1151e615d5b7a464,18262485,2023-10-02 11:15:47
0x15c01E3AD1821913424e563f0235F39A38AaCfD7,8975016833818116175,9702122834282456049,RemoveLiquidityOne,267,91,0xc7311e1d89a33b51e9ec1ee4ef3479d9f420eeed999c3813185968d6a3afd715,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8b93ddb31e95f54fdda8aefb42e34a1b982bee153b0b376235b792b10adbc825,18262762,2023-10-02 12:11:23
0x6f30AD2972d4401C8FABBa130F3c25E81B56D6aB,331805955281885584,358713273052436661,RemoveLiquidityOne,74,53,0x64e15719da8a695ec50f81f1edb86a22845739694d3f42e0f6fa9c38c814d619,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe91f3cd2af7c627656dab451580af9f4430cce783e63fb95e15c6adea2b624d7,18263659,2023-10-02 15:11:23
0x11c91b4175E87564bC07d3108162FDBC721baC6F,29535324991285323775,31922693248204752464,RemoveLiquidityOne,195,48,0x61903aa4710f0a7e5e7034d52765af29e7eff567e22ce8ecf3f16e1d0ecd5e01,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x10605b939553718132632cbdabc43234aeea48bf78e8c98324713ca7f381dd84,18265468,2023-10-02 21:14:35
0xD4CA789F73d87aAF87d31b558ec7F1E159849Ed6,184545471127934717,199480653249013471,RemoveLiquidityOne,1019,154,0xf1cf829c71ff9ccad62736b0475d92cd9495547524f8afc0acabeaa541dc7b3c,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xe9f034ed8e64d19ae1710098b8a8968b5c803f83d0e4693661ca2b3985083f0c,18265843,2023-10-02 22:29:47
0xD4402526d907F377f68fa935eF89bf6b8F8844bF,17400517744206434745,18808688525218449308,RemoveLiquidityOne,144,35,0x5795a6ed2348826f968a59dbb5ddf4ee0f46251bc6498a5ead97b34a02288225,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2da124068ece61507449c2038cdca423d90cfd8855ade1e5926104cbaa217a2b,18265855,2023-10-02 22:32:11
0x030D77F0C4363B843Ee6C25Ec9354F4836478F46,45969398731791205,49689445649335480,RemoveLiquidityOne,262,64,0x3e2f02e793aae8aa9243b0e704d897e976d342ae8d901d5d463e96b136c161f9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd6c3f363ab97dd5c72814fa0ae075fadfede5dc13cd43a611bc956c17601dfd2,18265888,2023-10-02 22:38:47
0x8DF251Ca34B23558e1e4dAfa90213fe2aad58323,5517249906416873262,5963744686059026822,RemoveLiquidityOne,166,60,0x0c8bc69fd9b845d814707acb52e1e381cd2eb29940f831ec4d290bec535007ef,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xd95ba0bf66c91712d6212d5c32b2d6c5af262534f746cb59576220aee09eb4e1,18266676,2023-10-03 01:17:11
0x174FE560F3d26AEB40A15fF3b90537a1A778b783,9307132076903731,10060323225618098,RemoveLiquidityOne,143,43,0xc4505c5315e5e76a6c0547f397af010b0e46595475000d458d582e07ce96ec19,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x41a165af5402a40c3a25aa5a5f45d8a98a364768319c84de87331c2583876ba3,18266763,2023-10-03 01:34:47
0x32241c3ACf2a121Ab8C9138562E15d4FE9e95067,2975725703183423828,3217107659366305892,RemoveLiquidityOne,231,80,0x5d5580f3bf2d98b9992518243afc7da7e19a48850f402f18cfa01f2e8e0c5e58,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x35452126203444f4b6d849a1bc596d23151b962bc40ac1102e0bc61b7eefc323,18267903,2023-10-03 05:24:47
0xEfC711B22F4fDbCBC221aC7c116e90c699D0b708,961324329005001797,1039280945262263490,RemoveLiquidityOne,232,112,0x9d5bcded1322db4bcc7eeb36b3e51840c6031b74793fcf1a3e56245f40ef899f,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xfee29b0ad4b90143acbe7bfe450c6918f5d88342bf86a1fb15e5f3b0e2711c91,18268547,2023-10-03 07:33:35
0xD7B22f970d0AaaCa482bc25378Ffe21c2A8fE7C9,3757191117529922835,4061451951359572195,RemoveLiquidityOne,77,30,0x5aa39804868999d33aae444f85aea05c86df5fd5ace99cb7961df180acb1f0ad,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x4105d5ef14eb26217a14c753f3216c5a5c94cf34c3633a4dce96792da5127a2d,18268641,2023-10-03 07:52:23
0x912BB1B0B82FB6a2E3585C995398991Ca6695E96,39144445748036813985,42321261248930493519,RemoveLiquidityOne,112,45,0xf5d492311818491bec96ede6f3dc820a75ab80c774ff4c0cb3cf8947db445e3e,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xf871dca4eeccd131b80ac993f1a0b1ffee5f05a2ddbbde804522de50f4a0bdb0,18271204,2023-10-03 16:30:11
0xa7Ec741ffC30A776Cc734d580552dFFb7a00B023,41983565869209752,45392326883239894,RemoveLiquidityOne,325,119,0xcc740e1f7ea85cb4ceba78130753926c105002e57b1e53674cfceea960291379,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x79fc7af1ee68b9cf92c15dd3c72de28aa1d2c9928c6e83504e80d64a86f841de,18271754,2023-10-03 18:21:47
0x386720cd02Bc45a6d19C4590D5c9BaE7c618f549,23125106776229657290,25002111757020023524,RemoveLiquidityOne,375,139,0x78281fa352687253778ea9031744f71ec50be34b5df25e22dc7df34474f22ba8,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x9bb5cc1b00b72537a812d65a90ddbcd9bd341e8ca25a7ab025c1952462a6fc32,18273149,2023-10-03 23:02:23
0x4d822BfF788D6aA920c64094cf037B2fC7f402e2,18530194031446440645,20035651855928516184,RemoveLiquidityOne,237,131,0x5badb214606ea68b3634824eb7505ea14b398f7d83422f4d92cc68ab3b626954,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x8f4a145cd8bc8e68acd481a4f0a14ab3b40fe6eb4066489a69624b229b4b48d6,18276965,2023-10-04 11:50:11
0xbF3EE584F08f1ceA3f25f384fc9224430D04aAc9,2749342945271536309,2971966205109989177,RemoveLiquidityOne,139,68,0x040d80465ddd793c688718bff3d9bd83a9112b8d3a5dda4254ed436d705d3cc2,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x1f820b17d405c0860fcdc24413e04c6974a407fc3218228d92a030f319988805,18277494,2023-10-04 13:36:23
0xf56345338Cb4CddaF915ebeF3bfde63E70FE3053,924650455515301138,999473673735892182,RemoveLiquidityOne,189,33,0x46555d65dea4d45f09fbebae0152cf33685c84572490d416f6391aea204f6e28,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x2e68b9ab71c08bb51ac89b5c008413603e9c771a07a0bc1fd46d0a05b34cb3f8,18278474,2023-10-04 16:53:47
0xd751ec7E9dacc89944979ce2A86885124dD52DC5,200000000000000000,216192559362814847,RemoveLiquidityOne,199,96,0x46f7c2a9da5e1e4854bffd740b6f9712efb9f9f85e9809717124d7950ff304fc,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0x7da0cd70c558a51be0ccc544473c21c0170bc4ba3d863a9f6cefaa0049daeb65,18279769,2023-10-04 21:14:35
0xD42cAe67E32CA5F58d3cC0FCd8A3c724Fa800fF9,170375052936134188,184183033448065581,RemoveLiquidityOne,211,16,0x799947f262512fa75b0ef678dfc38980468e510b0379fe5384934153b7b8eba9,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,0xddfc4217a4e8559d505ba929831e33d17c891a3186d3a78c4c999d1c48a7468c,18280241,2023-10-04 22:49:35
